Time;S(1);dS(1);X(1);Y(1);Z(1);S(2);dS(2);X(2);Y(2);Z(2);S(3);dS(3);X(3);Y(3);Z(3);S(4);dS(4);X(4);Y(4);Z(4);S(5);dS(5);X(5);Y(5);Z(5);S(6);dS(6);X(6);Y(6);Z(6);S(7);dS(7);X(7);Y(7);Z(7);S(8);dS(8);X(8);Y(8);Z(8);S(9);dS(9);X(9);Y(9);Z(9);S(10);dS(10);X(10);Y(10);Z(10);S(11);dS(11);X(11);Y(11);Z(11);S(12);dS(12);X(12);Y(12);Z(12);S(13);dS(13);X(13);Y(13);Z(13);S(14);dS(14);X(14);Y(14);Z(14);S(15);dS(15);X(15);Y(15);Z(15);S(16);dS(16);X(16);Y(16);Z(16);S(17);dS(17);X(17);Y(17);Z(17);S(18);dS(18);X(18);Y(18);Z(18);S(19);dS(19);X(19);Y(19);Z(19);S(20);dS(20);X(20);Y(20);Z(20);S(21);dS(21);X(21);Y(21);Z(21);S(22);dS(22);X(22);Y(22);Z(22);S(23);dS(23);X(23);Y(23);Z(23);S(24);dS(24);X(24);Y(24);Z(24);
45863.000000;20801090.7410204220;203.5257189269;-4414450.0605385285;12232260.1420218370;21942422.0486131270;21151679.1038765500;-565.1592929121;6749850.6093272623;22110409.2753605400;10900880.8015921660;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22599750.3618069330;-404.3404294060;-1420037.4450451173;-11284027.8915380650;22859182.9864087960;;;;;;;;;;;;;;;;;;;;;;;;;;23528560.4467645810;813.6499352736;25500195.2648549680;-232853.9670110150;82004.4776484532;21384592.6145661590;328.5103611169;17628172.5047922840;-7947148.8569310829;16626686.9398104700;19304649.8689257430;78.4340473192;6932360.5283224871;9191637.4845611192;22758180.4472980280;20718383.2544468680;-501.7951022137;14510173.1245439610;-6332123.2783452198;19993042.0707319830;;;;;;;;;;;;;;;;;;;;;;;;;;22325970.3477866690;645.1843788505;-5216034.7109118970;21548703.1481697450;12605813.0021545910;
45864.000000;20801294.3675440850;203.6418388503;-4415995.3210118748;12229681.4456436490;21943550.4522763270;21151114.0293991940;-565.0838366776;6749291.3560519228;22109021.0794652700;10904050.3964468930;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22599346.1139373150;-404.2603056391;-1416920.2022234604;-11284163.7791561190;22859301.0676539320;;;;;;;;;;;;;;;;;;;;;;;;;;23529374.0397585180;813.6149157364;25500201.9411085400;-232999.0078274558;78441.3692310302;21384921.2247982770;328.6103149709;17630447.3448150640;-7947281.1551954858;16624205.7881155440;19304728.3393641780;78.4762262554;6930829.4906244874;9194353.8024621774;22757545.4402527440;20717881.4631770100;-501.7894995824;14508676.7743109760;-6329826.2274682429;19994860.1449897550;;;;;;;;;;;;;;;;;;;;;;;;;;22326615.4693757630;645.1661851227;-5216774.1351281302;21550266.1047372300;12602830.8827100320;
45865.000000;20801498.1589455010;203.7932057946;-4417540.8750052359;12227102.7460036780;21944678.3288821350;21150549.0684134890;-564.9739636158;6748731.7750548739;22107632.5549057950;10907219.7309309360;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22598942.0001215260;-404.1341878581;-1413802.9528508231;-11284299.9112462940;22859418.6015042180;;;;;;;;;;;;;;;;;;;;;;;;;;23530187.5865332670;813.6312947371;25500208.1188472620;-233144.0452213709;74878.2589271258;21385249.9645399000;328.7510364690;17632721.8356132950;-7947413.6364852842;16621724.2368529790;19304806.9035624940;78.5651350731;6929298.7194668725;9197070.1716846339;22756909.8864798920;20717379.7251477760;-501.7385385051;14507180.4876497350;-6327528.8399319444;19996677.7387149740;;;;;;;;;;;;;;;;;;;;;;;;;;22327260.6575782110;645.2011572570;-5217513.2338199317;21551828.7659304480;12599848.4603993870;
45866.000000;20801702.1339528750;203.9818978156;-4419086.7224900341;12224524.0431936200;21945805.6784035000;21149984.2122008390;-564.8444286975;6748171.8662985228;22106243.7017561460;10910388.8049688920;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22598538.0662848870;-403.9678824645;-1410685.6970213419;-11284436.2878067470;22859535.5879563470;;;;;;;;;;;;;;;;;;;;;;;;;;23531001.1978007590;813.6921391842;25500213.7980712950;-233289.0791172872;71315.1468237530;21385578.8766283280;328.9278638403;17634995.9771173340;-7947546.3007470099;16619242.2860824240;19304885.5608318710;78.6853644314;6927768.2148856595;9199786.5921387356;22756273.7859944920;20716878.0831496310;-501.6542474883;14505684.2646377010;-6325231.1157889608;19998494.8518639650;;;;;;;;;;;;;;;;;;;;;;;;;;22327905.8920307420;645.2512756127;-5218252.0070165740;21553391.1316726540;12596865.7352940350;
45867.000000;20801906.2327479120;204.0941927464;-4420632.8634382114;12221945.3373038270;21946932.5008136850;21149419.4373271200;-564.7676570974;6747611.6297454871;22104854.5200896600;10913557.6184856170;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22598134.1939075810;-403.8877929874;-1407568.4348274884;-11284572.9088356920;22859652.0270070920;;;;;;;;;;;;;;;;;;;;;;;;;;23531814.7828990710;813.6554863157;25500218.9787808100;-233434.1094398200;67752.0330054843;21385907.9294246960;329.0415402112;17637269.7692578290;-7947679.1479270291;16616759.9358632810;19304964.2854958620;78.7330524066;6926237.9769168114;9202503.0637347698;22755637.1388115180;20716376.4356252030;-501.6529097171;14504188.1053516340;-6322933.0550908996;20000311.4843938980;;;;;;;;;;;;;;;;;;;;;;;;;;22328551.0523694230;645.2351363836;-5218990.4547475921;21554953.2018876370;12593882.7074643450;
45868.000000;20802110.4854043980;204.2365395590;-4422179.2978211492;12219366.6284256150;21948058.7960856410;21148854.7639778220;-564.6672775439;6747051.0653582411;22103465.0099805030;10916726.1714049710;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22597730.4460717370;-403.7644869677;-1404451.1663635804;-11284709.7743312470;22859767.9186531680;;;;;;;;;;;;;;;;;;;;;;;;;;23532628.4021080170;813.6637443474;25500223.6609760080;-233579.1361135257;64188.9175587234;21386237.1005704140;329.1708015224;17639543.2119655120;-7947812.1779718716;16614277.1862547510;19305043.0754847860;78.8068142186;6924708.0055962382;9205219.5863832422;22754999.9449460060;20715874.8123412170;-501.6181848368;14502692.0098689370;-6320634.6578903487;20002127.6362611800;;;;;;;;;;;;;;;;;;;;;;;;;;22329196.2335566620;645.2568341732;-5219728.5770419948;21556514.9764980410;12590899.3769829140;
45869.000000;20802314.8619202110;204.3685531828;-4423726.0256105689;12216787.9166499560;21949184.5641925890;21148290.1685189940;-564.5904030021;6746490.1730994564;22102075.1715022810;10919894.4636521770;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22597326.8009695710;-403.6722017617;-1401333.8917230815;-11284846.8842915460;22859883.2628913300;;;;;;;;;;;;;;;;;;;;;;;;;;23533442.0296452570;813.6392786434;25500227.8446571040;-233724.1590629974;60625.8005687711;21386566.3858463210;329.2909335320;17641816.3051711360;-7947945.3908280563;16611794.0373162110;19305121.9255146160;78.8703335522;6923178.3009599522;9207936.1599942930;22754362.2044130230;20715373.1976441220;-501.5954312932;14501195.9782667640;-6318335.9242395805;20003943.3074225000;;;;;;;;;;;;;;;;;;;;;;;;;;22329841.4053933770;645.2469954069;-5220466.3739291420;21558076.4554272110;12587915.7439210140;
45870.000000;20802519.3684420360;204.5013546409;-4425273.0467779618;12214209.2020676990;21950309.8051075860;21147725.6539255340;-564.4952963491;6745928.9529315988;22100685.0047290140;10923062.4951511060;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22596923.2736709010;-403.5653319726;-1398216.6109997991;-11284984.2387146880;22859998.0597183440;;;;;;;;;;;;;;;;;;;;;;;;;;23534255.6761915680;813.6416201323;25500231.5298243430;-233869.1782128018;57062.6821215082;21386895.7782935760;329.4144704627;17644089.0488051920;-7948078.7864419557;16609310.4891071670;19305200.8690543510;78.9463309162;6921648.8630440114;9210652.7844776828;22753723.9172277150;20714871.6157182790;-501.5549665742;14499700.0106224570;-6316036.8541911812;20005758.4978343170;;;;;;;;;;;;;;;;;;;;;;;;;;22330486.5368385170;645.2560352015;-5221203.8454383891;21559637.6385984760;12584931.8083499670;
45871.000000;20802724.0880821350;204.6957327702;-4426820.3612944186;12211630.4847707380;21951434.5188034330;21147161.3075944370;-564.3412613165;6745367.4048175821;22099294.5097347980;10926230.2658257800;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22596519.9173297840;-403.3979064465;-1395099.3242880015;-11285121.8375987350;22860112.3091309590;;;;;;;;;;;;;;;;;;;;;;;;;;23535069.3511197640;813.6898662266;25500234.7164779830;-234014.1934875149;53499.5623026196;21387225.3411548990;329.5888412635;17646361.4427979630;-7948212.3647598848;16606826.5416877030;19305279.9420313240;79.0679403857;6920119.6918845642;9213369.4597435147;22753085.0834052380;20714370.1240655220;-501.4721619698;14498204.1070135480;-6313737.4477980286;20007573.2074529120;;;;;;;;;;;;;;;;;;;;;;;;;;22331131.6307892690;645.3130931974;-5221940.9915990401;21561198.5259350390;12581947.5703414010;
45872.000000;20802929.0256894940;204.9270135144;-4428367.9691313412;12209051.7648503650;21952558.7052531730;21146597.1414125340;-564.1637784620;6744805.5287199160;22097903.6865938980;10929397.7756003760;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22596116.7373512720;-403.2023061578;-1391982.0316814021;-11285259.6809417590;22860226.0111259670;;;;;;;;;;;;;;;;;;;;;;;;;;23535883.0831696470;813.7815269527;25500237.4046182970;-234159.2048117000;49936.4411981567;21387555.1391673050;329.7960958310;17648633.4870794490;-7948346.1257284489;16604342.1951174590;19305359.1920465040;79.2273603402;6918590.7875178214;9216086.1857013050;22752445.7029608190;20713868.7420203130;-501.3538892789;14496708.2675173360;-6311437.7051127218;20009387.4362347680;;;;;;;;;;;;;;;;;;;;;;;;;;22331776.9190546420;645.4306790093;-5222677.8124398431;21562759.1173588480;12578963.0299692810;
45873.000000;20803134.0842631910;205.0507605871;-4429915.8702607248;12206473.0423966070;21953682.3644302710;21146033.0465648440;-564.0889398774;6744243.3246011967;22096512.5353792310;10932565.0244005360;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22595713.6481886210;-403.1105124385;-1388864.7332728077;-11285397.7687418460;22860339.1657002050;;;;;;;;;;;;;;;;;;;;;;;;;;23536696.8020015770;813.7631148542;25500239.5942455900;-234304.2121099844;46373.3188929428;21387885.0584142620;329.9050075978;17650905.1815811210;-7948480.0692937830;16601857.4494556450;19305438.4900733080;79.2833403886;6917062.1499790484;9218802.9622626901;22751805.7759092260;20713367.3696356490;-501.3383734202;14495212.4922105260;-6309137.6261869352;20011201.1841371580;;;;;;;;;;;;;;;;;;;;;;;;;;22332422.2232571430;645.4165372096;-5223414.3079905789;21564319.4127940910;12575978.1873034610;
45874.000000;20803339.3119504710;205.2270984530;-4431464.0646537747;12203894.3175011580;21954805.4963077790;21145469.0817854400;-563.9591876379;6743680.7924241209;22095121.0561652710;10935732.0121499860;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22595310.7131335740;-402.9588716373;-1385747.4291565330;-11285536.1009970050;22860451.7728504650;;;;;;;;;;;;;;;;;;;;;;;;;;23537510.5914639380;813.8006472088;25500241.2853601800;-234449.2153068924;42810.1954736533;21388215.1351432020;330.0681467299;17653176.5262335090;-7948614.1954024835;16599372.3047616220;19305517.8909652900;79.3966691908;6915533.7793043423;9221519.7893370092;22751165.3022657890;20712866.0979349200;-501.2648531763;14493716.7811707760;-6306837.2110738494;20013014.4511161860;;;;;;;;;;;;;;;;;;;;;;;;;;22333067.5853342750;645.4524452822;-5224150.4782805014;21565879.4121637530;12572993.0424159560;
45875.000000;20803544.6625299600;205.3580502132;-4433012.5522821499;12201315.5902542790;21955928.1008589230;21144905.2020938280;-563.8755646986;6743117.9321512859;22093729.2490255570;10938898.7387740180;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22594907.8763434030;-402.8584254656;-1382630.1194256914;-11285674.6777052730;22860563.8325735960;;;;;;;;;;;;;;;;;;;;;;;;;;23538324.3578935490;813.7934971011;25500242.4779624040;-234594.2143270487;39247.0710248479;21388545.3256773840;330.1878102772;17655447.5209673010;-7948748.5040008593;16596886.7610946860;19305597.3876285850;79.4528659509;6914005.6755295135;9224236.6668346860;22750524.2820456290;20712364.8394010400;-501.2489599977;14492221.1344748180;-6304536.4598252997;20014827.2371290400;;;;;;;;;;;;;;;;;;;;;;;;;;22333712.9633544530;645.4569081101;-5224886.3233390944;21567439.1153912730;12570007.5953780710;
45876.000000;20803750.2016254330;205.5403025452;-4434561.3331169877;12198736.8607479610;21957050.1780567280;21144341.4830449600;-563.7273172746;6742554.7437454425;22092337.1140345480;10942065.2041959890;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22594505.2031442520;-402.7027384714;-1379512.8041746458;-11285813.4988646190;22860675.3448664170;;;;;;;;;;;;;;;;;;;;;;;;;;23539138.1853077300;813.8458436565;25500243.1720526330;-234739.2090950101;35683.9456331327;21388875.6791118050;330.3700763813;17657718.1657133030;-7948882.9950353298;16594400.8185146260;19305676.9790190870;79.5727075093;6912477.8386905110;9226953.5946660489;22749882.7152638140;20711863.6482248680;-501.1682363706;14490725.5522001390;-6302235.3724942096;20016639.5421320500;;;;;;;;;;;;;;;;;;;;;;;;;;22334358.4519294980;645.5132926869;-5225621.8431955092;21568998.5223994180;12567021.8462623820;
45877.000000;20803955.9153001980;205.7148363848;-4436110.4071297552;12196158.1290727740;21958171.7278743390;21143777.9005826560;-563.6014882560;6741991.2271694383;22090944.6512658860;10945231.4083408320;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22594102.6883159760;-402.5532007762;-1376395.4834970445;-11285952.5644730260;22860786.3097257870;;;;;;;;;;;;;;;;;;;;;;;;;;23539952.0854551380;813.8604979508;25500243.3676312380;-234884.1995353110;32120.8193844031;21389206.1933402010;330.5374659516;17659988.4604018700;-7949017.6684520561;16591914.4770813420;19305756.6769905950;79.6772537855;6910950.2688230406;9229670.5727409851;22749240.6019355770;20711362.5398389320;-501.0919262450;14489230.0344239270;-6299933.9491332257;20018451.3660818340;;;;;;;;;;;;;;;;;;;;;;;;;;22335004.0120206740;645.5553071864;-5226357.0378792640;21570557.6331116000;12564035.7951401470;
45878.000000;20804161.7235856650;205.8229523685;-4437659.7742920779;12193579.3953193910;21959292.7502853460;21143214.4012166000;-563.5373327278;6741427.3823857130;22089551.8607934380;10948397.3511336670;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22593700.2452063600;-402.4825638462;-1373278.1574856241;-11286091.8745284920;22860896.7271486070;;;;;;;;;;;;;;;;;;;;;;;;;;23540765.9410030580;813.8414919136;25500243.0646986250;-235029.1855726284;28557.6923628390;21389536.7973618400;330.6365857142;17662258.4049642530;-7949152.5241973838;16589427.7368536200;19305836.4227290600;79.7237783612;6909422.9659628002;9232387.6009699814;22748597.9420760160;20710861.4455818460;-501.0905884739;14487734.5812230450;-6297632.1897943662;20020262.7089355070;;;;;;;;;;;;;;;;;;;;;;;;;;22335649.5999451950;645.5421812222;-5227091.9074198734;21572116.4474513530;12561049.4420826250;
45879.000000;20804367.7308447510;206.0054901477;-4439209.4345748341;12191000.6595796010;21960413.2452623580;21142651.0484707240;-563.3966229208;6740863.2093574330;22088158.7426912820;10951563.0324985050;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22593297.9504030500;-402.3244079884;-1370160.8262348776;-11286231.4290289250;22861006.5971317250;;;;;;;;;;;;;;;;;;;;;;;;;;23541579.8502988740;813.8774594683;25500242.2632552160;-235174.1671314728;24994.5646553658;21389867.5743532550;330.7971197389;17664527.9993307370;-7949287.5622179806;16586940.5978915210;19305916.2774213890;79.8407684502;6907895.9301458914;9235104.6792628318;22747954.7357004620;20710360.4298531750;-501.0109396373;14486239.1926749480;-6295330.0945306877;20022073.5706493820;;;;;;;;;;;;;;;;;;;;;;;;;;22336295.2315358300;645.6030628686;-5227826.4518467654;21573674.9653418210;12558062.7871616480;
45880.000000;20804573.8119754790;206.0894002084;-4440759.3879501261;12188421.9219435320;21961533.2127792610;21142087.7318761980;-563.3537648776;6740298.7080467539;22086765.2970330640;10954728.4523606780;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22592895.7167017050;-402.2663211148;-1367043.4898375520;-11286371.2279722900;22861115.9196720760;;;;;;;;;;;;;;;;;;;;;;;;;;23542393.6515835080;813.8260266646;25500240.9633014500;-235319.1441365017;21431.4363456357;21390198.4190086390;330.8642698075;17666797.2434326370;-7949422.7824598039;16584453.0602539650;19305996.1370906050;79.8553451620;6906369.1614075899;9237821.8075305820;22747310.9828238000;20709859.4004047290;-501.0345507265;14484743.8688563220;-6293027.6633941038;20023883.9511807150;;;;;;;;;;;;;;;;;;;;;;;;;;22336940.8325208760;645.5576242045;-5228560.6711895606;21575233.1867067140;12555075.8304481660;
45881.000000;20804779.9848835840;206.1739039992;-4442309.6343890578;12185843.1825019850;21962652.6528089900;21141524.4393493010;-563.3178382394;6739733.8784167422;22085371.5238923020;10957893.6106450130;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22592493.5288116040;-402.2179039569;-1363926.1483871676;-11286511.2713565010;22861224.6947665660;;;;;;;;;;;;;;;;;;;;;;;;;;23543207.3972498400;813.7675693941;25500239.1648377890;-235464.1165122960;17868.3075199581;21390529.3288924360;330.9303001369;17669066.1372007470;-7949558.1848691292;16581965.1240004880;19306076.0094678770;79.8809627637;6904842.6597834807;9240538.9856833033;22746666.6834613640;20709358.3498282580;-501.0617863752;14483248.6098442840;-6290724.8964371029;20025693.8504863340;;;;;;;;;;;;;;;;;;;;;;;;;;22337586.3291413230;645.5021070826;-5229294.5654779291;21576791.1114696900;12552088.5720131060;
45882.000000;20804986.2820496970;206.2822026691;-4443860.1738628782;12183264.4413464400;21963771.5653249920;21140961.2109980960;-563.2494849792;6739168.7204301655;22083977.4233437930;10961058.5072754380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22592091.4274163950;-402.1336768473;-1360808.8019779406;-11286651.5591794250;22861332.9224121050;;;;;;;;;;;;;;;;;;;;;;;;;;23544021.1150732490;813.7440060199;25500236.8678647170;-235609.0841833955;14305.1782644202;21390860.3511405590;331.0347215214;17671334.6805656630;-7949693.7693924168;16579476.7891911100;19306155.9167496860;79.9201419540;6903316.4253096255;9243256.2136311475;22746021.8376283830;20708857.2922623640;-501.0540684647;14481753.4157160090;-6288421.7937124539;20027503.2685228510;;;;;;;;;;;;;;;;;;;;;;;;;;22338231.8076683840;645.4898828150;-5230028.1347411545;21578348.7395535860;12549101.0119290970;
45883.000000;20805192.7571420600;206.4717053602;-4445411.0063424893;12180685.6985685960;21964889.9503001090;21140398.0951581600;-563.1100447859;6738603.2340499284;22082582.9954613450;10964223.1421766650;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22591689.4935803410;-401.9689830729;-1357691.4507041976;-11286792.0914388970;22861440.6026055960;;;;;;;;;;;;;;;;;;;;;;;;;;23544834.8614659760;813.7888483888;25500234.0723827410;-235754.0470743838;10742.0486652198;21391191.5504633600;331.2043391439;17673602.8734576960;-7949829.5359759051;16576988.0558859670;19306235.9379994310;80.0407363004;6901790.4580221567;9245973.4912830815;22745376.4453403320;20708356.3007149990;-500.9735049128;14480258.2865489460;-6286118.3552733110;20029312.2052466160;;;;;;;;;;;;;;;;;;;;;;;;;;22338877.2692785820;645.5563458497;-5230761.3790087476;21579906.0708816500;12546113.1502678510;
45884.000000;20805399.3048655610;206.5380432908;-4446962.1317996895;12178106.9542583450;21966007.8077078760;21139835.0129518700;-563.0882211546;6738037.4192387192;22081188.2403186000;10967387.5152731520;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22591287.5806931150;-401.9348647499;-1354574.0946582719;-11286932.8681328320;22861547.7353440410;;;;;;;;;;;;;;;;;;;;;;;;;;23545648.5356541950;813.7092606083;25500230.7783923750;-235899.0051098605;7178.9188069183;21391522.8006227020;331.2624741701;17675870.7158081350;-7949965.4845656687;16574498.9241433930;19306315.9415083340;80.0329574917;6900264.7579559907;9248690.8185506389;22744730.5066120590;20707855.2542564910;-501.0184746048;14478763.2224196210;-6283814.5811714046;20031120.6606151280;;;;;;;;;;;;;;;;;;;;;;;;;;22339522.6220550950;645.4812767480;-5231494.2983104652;21581463.1053778340;12543124.9871000800;
45885.000000;20805605.9701418760;206.6523249342;-4448513.5502055930;12175528.2085071080;21967125.1375217440;21139271.9920331280;-563.0189299816;6737471.2759594340;22079793.1579899420;10970551.6264898740;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22590885.7621753100;-401.8494260683;-1351456.7339344840;-11287073.8892590330;22861654.3206243700;;;;;;;;;;;;;;;;;;;;;;;;;;23546462.2461428010;813.6857543436;25500226.9858941700;-236043.9582142806;3615.7887765180;21391854.1765407100;331.3619824136;17678138.2075476680;-7950101.6151078911;16572009.3940241230;19306396.0087497160;80.0776913446;6898739.3251471240;9251408.1953433994;22744084.0214591440;20707354.2227267660;-501.0117171453;14477268.2234055620;-6281510.4714600081;20032928.6345847030;;;;;;;;;;;;;;;;;;;;;;;;;;22340167.9938962420;645.4575016319;-5232226.8926755218;21583019.8429646720;12540136.5224988500;
45886.000000;20805812.7573913820;206.7476643010;-4450065.2615311779;12172949.4614061400;21968241.9397146440;21138709.0388848820;-562.9691977233;6736904.8041750779;22078397.7485492010;10973715.4757511000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22590484.0326089110;-401.7744229073;-1348339.3686264860;-11287215.1548153160;22861760.3584435580;;;;;;;;;;;;;;;;;;;;;;;;;;23547275.8799544910;813.6295357649;25500222.6948886850;-236188.9063124544;52.6586582094;21392185.6473934170;331.4519957266;17680405.3486071270;-7950237.9275492961;16569519.4655872900;19306476.1070967910;80.1178286287;6897214.1596314246;9254125.6215710249;22743436.9898967370;20706853.1835290490;-501.0147814417;14475773.2895835860;-6279206.0261915578;20034736.1271123590;;;;;;;;;;;;;;;;;;;;;;;;;;22340813.2780632300;645.4209772097;-5232959.1621337822;21584576.2835660580;12537147.7565348430;
45887.000000;20806019.6230293590;206.8309920493;-4451617.2657481087;12170370.7130453210;21969358.2142601460;21138146.1249118630;-562.9375260069;6736338.0038481001;22077002.0120708010;10976879.0629814450;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22590082.3415878490;-401.7163703235;-1345221.9988275946;-11287356.6647995000;22861865.8487986100;;;;;;;;;;;;;;;;;;;;;;;;;;23548089.4343743140;813.5789596036;25500217.9053765090;-236333.8493288603;-3510.4714623088;21392517.1828281020;331.5169063169;17682672.1389178070;-7950374.4218353517;16567029.1388920550;19306556.2077527750;80.1272042602;6895689.2614441365;9256843.0971448999;22742789.4119400640;20706352.1283795910;-501.0386669455;14474278.4210309030;-6276901.2454187078;20036543.1381548120;;;;;;;;;;;;;;;;;;;;;;;;;;22341458.5926612470;645.3787458464;-5233691.1067144945;21586132.4271048200;12534158.6892809440;
45888.000000;20806226.5785834900;206.9436637704;-4453169.5628275126;12167791.9635167890;21970473.9611316470;21137583.2900739270;-562.8590043986;6735770.8749419851;22075605.9486279520;10980042.3881055920;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22589680.7474475690;-401.6340520112;-1342104.6246317318;-11287498.4192093410;22861970.7916865090;;;;;;;;;;;;;;;;;;;;;;;;;;23548902.9719628320;813.5578976249;25500212.6173582410;-236478.7871880059;-7073.6014985621;21392848.8161412630;331.6151234327;17684938.5784105990;-7950511.0979132717;16564538.4139983230;19306636.3667450250;80.1710484546;6894164.6306211902;9259560.6219738200;22742141.2876046340;20705851.0815526140;-501.0370890615;14472783.6178245210;-6274596.1291943816;20038349.6676688830;;;;;;;;;;;;;;;;;;;;;;;;;;22342103.9242385440;645.3715436869;-5234422.7264473392;21587688.2735042530;12531169.3208088430;
45889.000000;20806433.6724839880;207.0897328146;-4454722.1527400510;12165213.2129114200;21971589.1803021730;21137020.5482435300;-562.7595513200;6735203.4174192883;22074209.5582955670;10983205.4510477090;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22589279.2662993220;-401.5189641069;-1338987.2461330490;-11287640.4180425870;22862075.1871042550;;;;;;;;;;;;;;;;;;;;;;;;;;23549716.4735509720;813.5545738528;25500206.8308345080;-236623.7198145602;-10636.7313652558;21393180.5665990410;331.7415282665;17687204.6670151500;-7950647.9557281751;16562047.2909664590;19306716.6210260910;80.2568662795;6892640.2671985244;9262278.1959675066;22741492.6169057820;20705350.0703901350;-500.9961326831;14471288.8800418470;-6272290.6775715807;20040155.7156111000;;;;;;;;;;;;;;;;;;;;;;;;;;22342749.2699910550;645.3754700623;-5235154.0213618716;21589243.8226878460;12528179.6511900890;
45890.000000;20806640.8678396460;207.1985795432;-4456275.0354573335;12162634.4613198810;21972703.8717452030;21136457.8527715500;-562.6986670489;6734635.6312431265;22072812.8411475270;10986368.2517328800;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22588877.8615270370;-401.4395832850;-1335869.8634248541;-11287782.6612969950;22862179.0350488830;;;;;;;;;;;;;;;;;;;;;;;;;;23550529.9516877610;813.5266244700;25500200.5458059570;-236768.6471331499;-14199.8609765158;21393512.4045841920;331.8351978704;17689470.4046633580;-7950784.9952264866;16559555.7698556240;19306796.8947138940;80.2933194650;6891116.1712113572;9264995.8190372717;22740843.3998586830;20704849.0809123550;-500.9977677367;14469794.2077596320;-6269984.8906028438;20041961.2819384900;;;;;;;;;;;;;;;;;;;;;;;;;;22343394.5466680600;645.3642730441;-5235884.9914880125;21590799.0745793620;12525189.6804958270;
45891.000000;20806848.1781874750;207.2859948955;-4457828.2109504193;12160055.7088332850;21973818.0354340230;21135895.1968037260;-562.6578106491;6734067.5163761480;22071415.7972578890;10989530.7900852300;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22588476.5143318810;-401.3800562410;-1332752.4766004637;-11287925.1489703060;22862282.3355174510;;;;;;;;;;;;;;;;;;;;;;;;;;23551343.3656526100;813.4690238418;25500193.7622732520;-236913.5690682897;-17762.9902470463;21393844.3269048590;331.9126998127;17691735.7912861700;-7950922.2163546346;16557063.8507251830;19306877.2120838240;80.3179219435;6889592.3426950956;9267713.4910930078;22740193.6364787300;20704348.0758793730;-501.0067433808;14468299.6010549350;-6267678.7683407338;20043766.3666081090;;;;;;;;;;;;;;;;;;;;;;;;;;22344039.7664715200;645.3087901639;-5236615.6368553024;21592354.0291021390;12522199.4087977820;
45892.000000;20807055.6362706350;207.4264463387;-4459381.6791899577;12157476.9555428900;21974931.6713420300;21135332.6532187980;-562.5550291237;6733499.0727817519;22070018.4267008300;10992693.0660294180;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22588075.2705899920;-401.2654598234;-1329635.0857540770;-11288067.8810602000;22862385.0885069820;;;;;;;;;;;;;;;;;;;;;;;;;;23552156.7996449840;813.4659741952;25500186.4802370780;-237058.4855444166;-21326.1190902850;21394176.3647546990;332.0371393902;17694000.8268139550;-7951059.6190587524;16554571.5336356810;19306957.6069470530;80.3852052169;6888068.7816857863;9270431.2120438460;22739543.3267814480;20703847.0888484490;-500.9745110997;14466805.0600049530;-6265372.3108383296;20045570.9695764890;;;;;;;;;;;;;;;;;;;;;;;;;;22344685.0244319630;645.3357839947;-5237345.9574932698;21593908.6861790830;12519208.8361687290;
